PARM, 48553661, COMPASS_OFS_Y, 9.090201, 0
PARM, 48553671, COMPASS_OFS_Z, 59.866, 0
PARM, 48553680, COMPASS_DEC, 0, 0
PARM, 48553690, COMPASS_LEARN, 0, 0
PARM, 48553731, COMPASS_USE, 1, 1
PARM, 48553756, COMPASS_AUTODEC, 1, 1
PARM, 48553766, COMPASS_MOTCT, 0, 0
PARM, 48553779, COMPASS_MOT_X, 0, 0
PARM, 48553789, COMPASS_MOT_Y, 0, 0
PARM, 48553828, COMPASS_MOT_Z, 0, 0
PARM, 48553839, COMPASS_ORIENT, 36, 0
PARM, 48553896, COMPASS_EXTERNAL, 1, 0
PARM, 48553923, COMPASS_OFS2_X, 0, 0
PARM, 48553935, COMPASS_OFS2_Y, 0, 0
PARM, 48553946, COMPASS_OFS2_Z, 0, 0
PARM, 48553959, COMPASS_MOT2_X, 0, 0
PARM, 48553970, COMPASS_MOT2_Y, 0, 0
PARM, 48554007, COMPASS_MOT2_Z, 0, 0
PARM, 48554031, COMPASS_OFS3_X, 0, 0
PARM, 48554043, COMPASS_OFS3_Y, 0, 0
PARM, 48554054, COMPASS_OFS3_Z, 0, 0
PARM, 48554068, COMPASS_MOT3_X, 0, 0
PARM, 48554079, COMPASS_MOT3_Y, 0, 0
PARM, 48554091, COMPASS_MOT3_Z, 0, 0
PARM, 48554102, COMPASS_DEV_ID, 658945, 0
PARM, 48554139, COMPASS_DEV_ID2, 0, 0
PARM, 48554152, COMPASS_DEV_ID3, 0, 0
PARM, 48554164, COMPASS_USE2, 1, 1
PARM, 48554176, COMPASS_ORIENT2, 0, 0
PARM, 48554188, COMPASS_EXTERN2, 0, 0
PARM, 48554200, COMPASS_USE3, 1, 1
PARM, 48554217, COMPASS_ORIENT3, 0, 0
PARM, 48554230, COMPASS_EXTERN3, 0, 0
PARM, 48554246, COMPASS_DIA_X, 0.9998896, 1
PARM, 48554259, COMPASS_DIA_Y, 1.027049, 1
PARM, 48554277, COMPASS_DIA_Z, 0.9880468, 1
PARM, 48554294, COMPASS_ODI_X, 0.04726313, 0
PARM, 48554307, COMPASS_ODI_Y, 0.031033, 0
PARM, 48554379, COMPASS_ODI_Z, 0.001882802, 0
PARM, 48554442, COMPASS_DIA2_X, 1, 1
XKFM, 48572235, 0, 1, 0.01141776, -0.002172795, 0.8874869, 0.1877364
ATT, 48573397, 0, 0.6, 0, -0.24, 0, 38.95, 0, 0.04, 0
XKF4, 48572235, 0, 0, 0, 0, 0, 0, 0.007720933, 0, 0, 0, 50, 65703, 0, 0
XKF1, 48572235, 0, 0.39, 0.07, 0, -0.005262402, 0.0007509312, 0.002914349, -0.0008908529, 0, 0, 0.007653696, -0.01, 0, 0, 0
XKF2, 48572235, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
XKF3, 48572235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02, 0, 0, 0
XKF5, 48572235, 0, 0, 0, 0, 0, 0.22, 0.23, 0, 0, 0.5, 3.045649E-05, 0.0004373156, 0.000782379
XKFS, 48572235, 0, 0, 0, 0, 0, 0
XKQ, 48572235, 0, 0.9999931, 0.003615746, 0.000776035, 7.479618E-05
XKF4, 48572235, 1, 0, 0, 0, 0, 0, 0.007719479, 0, 0, 0, 50, 65703, 0, 0
XKF1, 48572235, 1, 0.34, -0.1, 0.02, -0.002508578, 0.005185721, -0.001871591, -0.001021469, 0, 0, -0.002014714, 0.02, 0.02, 0, 0
XKF2, 48572235, 1, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
